version,count,min,avg,max
3.8.3-RC1-bin-20260206-7d9042f-NIGHTLY,30,0,2.267,19
3.8.3-RC1-bin-20260207-b47447b-NIGHTLY,10,0,2.9,17
3.8.3-RC1-bin-20260208-0fa0698-NIGHTLY,10,0,2.6,18
3.8.3-RC1-bin-20260209-c5506bd-NIGHTLY,10,0,3,18
3.8.3-RC1-bin-20260210-f9a3b90-NIGHTLY,10,0,2.7,16
3.8.3-RC1-bin-20260211-dd4d59d-NIGHTLY,10,0,1.2,5
3.8.3-RC1-bin-20260212-9907571-NIGHTLY,20,0,1.3,5
3.8.3-RC1-bin-20260214-f10f20d-NIGHTLY,10,0,2.7,17
3.8.3-RC1-bin-20260215-f10f20d-NIGHTLY,10,0,2.8,17
3.8.3-RC1-bin-20260216-fa26a2f-NIGHTLY,10,0,1.1,5
