version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,106.8,106.8,106.8
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,106.1,106.1,106.1
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,105.9,105.9,105.9
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,106.7,106.7,106.7
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,106.3,106.3,106.3
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,106.5,106.6,106.7
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,103.5,105.2,106.9
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,106.3,106.3,106.3
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,106,106.1,106.1
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,106.2,106.2,106.2
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,106.3,106.4,106.4
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,106.2,106.4,107
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,107.6,108.4,108.9
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,108.4,108.4,108.4
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,107.6,108,108.2
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,107.9,107.9,107.9
