version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,38.42,39.62,60.75
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,37.9,38.99,58.4
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,36.84,38,58.77
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,37.06,38.22,63.76
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,36.87,38.88,64.93
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,40.96,41.98,54.01
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,36.35,38.16,61.91
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,37.4,38.81,63.73
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,37.06,37.64,45.81
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,37.45,38.07,46.51
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,37.17,37.73,46.53
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,60,37.38,39.07,61.84
3.10.0-RC1-bin-20260726-a036a3a-NIGHTLY,10,37.39,37.44,37.54
3.10.0-RC1-bin-20260727-a036a3a-NIGHTLY,10,37.32,37.64,39.15
3.10.0-RC1-bin-20260728-b827509-NIGHTLY,10,38.26,38.53,40.08
3.10.0-RC1-bin-20260729-8526f78-NIGHTLY,20,37.51,38.06,38.52
3.10.0-RC1-bin-20260731-ddd6514-NIGHTLY,10,38.77,38.84,38.92
3.10.0-RC1-bin-20260802-11ca8f7-NIGHTLY,10,37.18,37.25,37.35
3.10.0-RC1-bin-20260803-11ca8f7-NIGHTLY,20,37.41,37.75,38.87
