version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,1,25.85,76
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,1,22.25,62
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,2,26.55,89
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,0,20.09,79
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,1,23.43,65
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,0,20.2,54
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,0,26.05,122
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,1,25.05,83
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,0,21.25,62
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,1,22.5,60
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,2,29.4,124
