version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,0,33,110
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,0,24.95,109
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,0,36.05,116
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,0,33.62,133
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,0,34.42,108
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,1,39.65,103
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,0,31.77,110
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,0,36.5,108
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,1,43.3,129
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,1,31.85,123
