version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,0,25.55,79
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,1,26.85,87
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,0,27.1,78
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,0,28.29,94
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,0,31.75,117
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,0,27.75,97
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,0,28.45,93
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,0,30.05,80
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,0,25.15,79
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,1,30.4,133
