version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,2,28.2,87
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,1,27.4,79
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,2,26.85,79
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,1,25.82,108
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,20,1,24.55,77
