version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,0,15.3,107
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,0,20.95,124
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,0,25.7,111
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,0,27.29,113
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,0,28.65,142
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,0,24.6,127
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,0,26.49,107
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,0,21.85,93
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,1,38.3,141
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,0,31.65,96
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,1,24.2,111
