version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,20,4,191.3,880
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,20,39,205.5,814
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,20,24,210,831
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,20,21,199.5,823
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,20,21,207.1,898
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,20,16,194.7,893
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,20,30,196.1,831
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,20,27,195.8,847
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,20,31,194,846
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,20,23,212.3,923
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,40,25,202.4,904
3.9.0-RC1-bin-20260505-e7e22e6-NIGHTLY,20,27,201.3,922
3.9.0-RC1-bin-20260506-0de5613-NIGHTLY,20,29,208.9,861
3.9.0-RC1-bin-20260507-b8210ea-NIGHTLY,20,4,201.9,844
3.9.0-RC1-bin-20260508-eb2e041-NIGHTLY,40,5,208.7,879
3.9.0-RC1-bin-20260510-eb2e041-NIGHTLY,60,4,207.9,889
3.9.0-RC1-bin-20260511-c3e3e42-NIGHTLY,120,5,213.9,952
3.9.0-RC1-bin-20260513-65a6143-NIGHTLY,20,7,215.7,836
3.9.0-RC1-bin-20260514-dfd481f-NIGHTLY,20,11,220.8,887
