version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,10,22.28,22.33,22.43
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,10,22.24,22.27,22.29
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,10,22.28,22.34,22.41
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,30,22.21,22.31,22.41
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,30,22.26,22.31,22.47
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,10,22.23,22.29,22.41
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,30,22.27,22.32,22.43
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,10,22.29,22.32,22.38
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,10,22.29,22.35,22.46
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,10,22.28,22.31,22.37
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,10,22.26,22.3,22.35
