version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,10,417.4,419.2,424.2
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,10,416.3,424.9,467.6
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,10,421.6,422.2,422.9
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,30,420.3,428.7,488.3
