version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,10,74.8,77.93,91.61
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,10,74.93,78.03,92.94
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,10,74.85,78,92.86
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,30,74.86,77.96,92.97
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,30,74.86,77.98,93.06
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,10,74.89,77.91,91.62
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,30,74.87,78,93.36
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,10,74.81,77.89,91.95
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,10,75.07,78.29,102.9
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,10,74.85,77.94,92.41
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,10,74.91,78.19,101.4
