version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,28.22,29.39,33.08
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,28.75,28.99,30.15
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,27.81,28.47,30.22
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,27.71,28.66,33.83
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,27.44,29.06,33.68
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,27.51,28.21,30.07
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,27.47,28.26,30.21
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,27.64,28.3,30.06
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,27.51,28.21,30.11
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,27.66,28.33,30.15
