version,count,min,avg,max
3.10.1-RC1-bin-20260829-2106c16-NIGHTLY,10,7,48.6,117
3.10.1-RC1-bin-20260830-c853a31-NIGHTLY,10,1,36.8,132
3.10.1-RC1-bin-20260831-e175c46-NIGHTLY,10,14,40.7,141
3.10.1-RC1-bin-20260901-0f14678-NIGHTLY,10,2,40.3,134
3.10.1-RC1-bin-20260902-39d1391-NIGHTLY,10,7,37.8,116
3.10.1-RC1-bin-20260903-297c812-NIGHTLY,10,1,36.3,113
3.10.1-RC1-bin-20260904-3dd457e-NIGHTLY,10,0,37.2,113
3.10.1-RC1-bin-20260905-8163579-NIGHTLY,40,6,36.82,118
3.10.1-RC1-bin-20260909-69251c8-NIGHTLY,20,12,48.1,139
3.10.1-RC1-bin-20260912-01289f1-NIGHTLY,10,8,54.1,134
3.10.1-RC1-bin-20260913-01289f1-NIGHTLY,10,8,47.2,166
3.10.1-RC1-bin-20260914-01289f1-NIGHTLY,10,9,46.2,132
3.10.1-RC1-bin-20260915-71a210d-NIGHTLY,30,1,47.67,139
3.10.1-RC1-bin-20260918-035a05a-NIGHTLY,30,1,49.87,173
3.10.1-RC1-bin-20260923-4cf8dc0-NIGHTLY,10,19,51.8,127
3.10.1-RC1-bin-20260924-a5f50ba-NIGHTLY,10,6,50.5,177
