version,count,min,avg,max
3.8.3-RC1-bin-20260206-7d9042f-NIGHTLY,30,154,154.2,154.5
3.8.3-RC1-bin-20260207-b47447b-NIGHTLY,10,154,154,154
3.8.3-RC1-bin-20260208-0fa0698-NIGHTLY,10,154.5,154.5,154.5
3.8.3-RC1-bin-20260209-c5506bd-NIGHTLY,10,153.9,153.9,153.9
3.8.3-RC1-bin-20260210-f9a3b90-NIGHTLY,10,154.6,154.7,154.7
3.8.3-RC1-bin-20260211-dd4d59d-NIGHTLY,10,154.4,154.4,154.4
3.8.3-RC1-bin-20260212-9907571-NIGHTLY,20,154.5,154.7,154.9
3.8.3-RC1-bin-20260214-f10f20d-NIGHTLY,10,155,155,155
3.8.3-RC1-bin-20260215-f10f20d-NIGHTLY,10,155.2,155.2,155.2
3.8.3-RC1-bin-20260216-fa26a2f-NIGHTLY,10,154.5,154.5,154.5
