version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,20,1839,1847,1860
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,20,1787,1812,1937
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,20,1766,1776,1795
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,20,1807,1837,1997
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,20,1832,1866,2032
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,20,1816,1848,1995
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,20,1834,1854,2033
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,20,1853,1859,1867
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,20,1840,1853,1875
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,20,1820,1848,1875
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,20,1827,1852,1920
