version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,10,15.14,15.18,15.33
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,10,15.14,15.18,15.24
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,10,15.19,15.23,15.28
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,10,15.1,15.14,15.23
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,10,15.09,15.12,15.24
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,10,15.07,15.11,15.17
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,10,15.17,15.2,15.28
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,20,15.13,15.18,15.3
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,10,15.18,15.35,15.78
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,10,15.14,15.18,15.22
3.8.5-RC1-bin-20260414-ffb1a63-NIGHTLY,10,15.14,15.17,15.23
3.8.5-RC1-bin-20260415-d1c28e4-NIGHTLY,10,15.1,15.14,15.18
3.8.5-RC1-bin-20260416-778e9be-NIGHTLY,10,15.12,15.16,15.24
3.8.5-RC1-bin-20260417-49b4241-NIGHTLY,10,15.11,15.15,15.28
3.8.5-RC1-bin-20260418-8d71af7-NIGHTLY,20,15.1,15.15,15.27
3.8.5-RC1-bin-20260420-a3bfb09-NIGHTLY,10,15.25,15.29,15.38
