version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,10,21.6,21.77,21.93
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,10,20.8,21.44,21.83
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,10,21.32,21.54,21.67
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,10,21.66,21.82,22.04
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,10,21.48,21.61,21.77
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,10,21.62,21.76,21.86
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,10,21.58,21.73,21.9
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,20,20.61,21.71,22.01
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,10,21.12,21.54,21.85
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,10,21.77,21.89,22.02
3.8.5-RC1-bin-20260414-ffb1a63-NIGHTLY,10,21.61,21.77,21.99
3.8.5-RC1-bin-20260415-d1c28e4-NIGHTLY,10,21.54,21.82,22.01
3.8.5-RC1-bin-20260416-778e9be-NIGHTLY,10,21.5,21.67,21.79
3.8.5-RC1-bin-20260417-49b4241-NIGHTLY,10,21.56,21.84,22.2
