version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,26346,27173,27769
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,26955,27865,28625
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,26523,27652,28306
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,26465,27844,30166
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,26416,27020,27510
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,26121,26981,27868
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,26188,26918,28040
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,26390,27283,28418
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,26102,26762,27742
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,26278,28067,29688
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,26317,27364,28547
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,26189,27335,30089
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,26239,27103,28478
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,26527,27375,28004
