version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,10,460.6,463.2,483.3
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,10,452.4,463.3,517.1
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,10,452.3,464,524
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,10,452.8,453.8,458
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,10,457.4,458.9,459.6
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,10,456.1,467.6,508
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,20,451.9,455.5,473
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,10,457.4,462.8,508.2
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,10,459.1,469.7,525.9
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,10,451.1,461.3,527.9
3.8.4-RC1-bin-20260302-b5d15ac-NIGHTLY,20,457.5,461.5,496.4
3.8.4-RC1-bin-20260303-4800b1c-NIGHTLY,10,453.6,455.7,471.2
3.8.4-RC1-bin-20260304-1311fb5-NIGHTLY,10,452.5,452.7,453.2
3.8.4-RC1-bin-20260305-201be8f-NIGHTLY,10,458,458.1,458.3
3.8.4-RC1-bin-20260306-87a4a8b-NIGHTLY,10,457,458.2,462.3
3.8.4-RC1-bin-20260307-2d2adb7-NIGHTLY,10,454,464.7,530.2
3.8.4-RC1-bin-20260308-bf48ee8-NIGHTLY,10,457.2,468.1,516.5
3.8.4-RC1-bin-20260309-5b0f56d-NIGHTLY,10,451.1,461.6,523.9
3.8.4-RC1-bin-20260310-478cafe-NIGHTLY,10,454.3,464.7,529.5
3.8.4-RC1-bin-20260311-f6ca933-NIGHTLY,40,451.3,460.1,558.3
3.8.4-RC1-bin-20260314-9b6c1d5-NIGHTLY,10,453,463.5,514.4
3.8.4-RC1-bin-20260315-d5b79ba-NIGHTLY,10,457.8,462.8,504.2
3.8.4-RC1-bin-20260316-d5b79ba-NIGHTLY,10,454.7,455.8,460.1
3.8.4-RC1-bin-20260317-9a56448-NIGHTLY,10,455.1,455.3,455.9
3.8.4-RC1-bin-20260318-61c882b-NIGHTLY,10,456.7,467.5,547
3.8.4-RC1-bin-20260319-2a84a92-NIGHTLY,10,448.5,448.8,449.7
3.8.4-RC1-bin-20260320-715b38a-NIGHTLY,10,454.7,455.9,460.1
3.8.4-RC1-bin-20260321-c486a97-NIGHTLY,10,458.9,465.4,520.5
3.8.4-RC1-bin-20260322-102c7c6-NIGHTLY,10,456.4,467.6,536.5
3.8.4-RC1-bin-20260323-16cd4d9-NIGHTLY,20,454.6,459.8,516.3
