version,count,min,avg,max
3.8.3-RC1-bin-20260206-7d9042f-NIGHTLY,30,21.3,21.74,22.07
3.8.3-RC1-bin-20260207-b47447b-NIGHTLY,10,21.77,21.95,22.08
3.8.3-RC1-bin-20260208-0fa0698-NIGHTLY,10,21.78,21.89,22.04
3.8.3-RC1-bin-20260209-c5506bd-NIGHTLY,10,21.44,21.72,21.97
3.8.3-RC1-bin-20260210-f9a3b90-NIGHTLY,10,21.6,21.76,21.95
3.8.3-RC1-bin-20260211-dd4d59d-NIGHTLY,10,21.31,21.63,21.8
3.8.3-RC1-bin-20260212-9907571-NIGHTLY,20,21.48,21.87,22.26
3.8.3-RC1-bin-20260214-f10f20d-NIGHTLY,10,21.5,21.78,22.02
3.8.3-RC1-bin-20260215-f10f20d-NIGHTLY,10,20.82,21.2,21.81
