version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,0,44.1,152
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,0,52.75,210
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,1,47.3,169
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,0,55.95,218
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,0,51.85,163
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,0,48.33,170
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,0,52.45,195
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,1,50.45,166
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,2,53.95,152
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,7,46.45,165
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,1,57.15,169
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,0,55.57,242
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,1,53.68,176
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,3,47.1,170
