version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,1,111.8,918
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,0,101.4,754
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,0,79.65,495
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,1,80.75,476
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,0,81.05,532
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,0,84.23,630
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,0,87.23,740
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,1,103.7,623
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,1,84.95,449
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,0,128.6,954
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,4,105.9,863
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,0,95.52,992
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,0,99.56,771
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,0,83.75,489
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,0,101.1,912
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,0,94.7,643
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,0,100.6,703
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,0,88.5,298
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,3,117.1,917
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,0,95.48,951
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,1,99.6,459
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,0,95.2,692
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,1,109.3,903
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,1,93.55,624
3.10.0-RC1-bin-20260630-a8ae375-NIGHTLY,20,0,114,957
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,60,0,94.27,826
3.10.0-RC1-bin-20260706-30ca358-NIGHTLY,40,1,104.5,928
3.10.0-RC1-bin-20260707-a4dab1a-NIGHTLY,60,0,92.75,761
3.10.0-RC1-bin-20260711-702fa74-NIGHTLY,20,0,97.6,684
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,1,75.05,342
3.10.0-RC1-bin-20260713-f51c618-NIGHTLY,20,1,107.9,740
3.10.0-RC1-bin-20260714-7983fe7-NIGHTLY,20,2,98.8,507
3.10.0-RC1-bin-20260715-5f24bf2-NIGHTLY,20,0,91.85,775
3.10.0-RC1-bin-20260716-61591f7-NIGHTLY,20,0,91.6,417
3.10.0-RC1-bin-20260717-a6f2c88-NIGHTLY,20,0,87,591
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,40,0,100.1,680
