version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,0,69.15,282
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,0,63.2,346
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,1,54.55,150
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,3,52.95,149
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,1,55.75,144
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,0,59.53,312
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,1,72.7,309
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,0,64.15,256
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,4,55.25,155
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,3,66.75,292
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,1,51.3,150
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,0,65.87,367
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,0,63.14,210
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,0,62.4,155
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,0,62.36,175
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,0,51.05,141
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,0,50.43,132
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,0,55.85,145
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,1,51.05,153
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,0,52.22,171
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,0,52.4,173
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,0,47.55,160
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,1,54.5,176
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,1,49.35,142
3.10.0-RC1-bin-20260630-a8ae375-NIGHTLY,20,0,56.9,139
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,60,0,55.85,162
3.10.0-RC1-bin-20260706-30ca358-NIGHTLY,40,1,48.6,192
