version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,114.3,116.4,118.1
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,109.9,111.2,115.6
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,116.7,119.6,134.4
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,113.5,115.7,118.7
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,115.1,116.9,118.9
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,114,115.6,118.3
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,116.4,122.9,166.5
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,116.4,118,121.1
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,117.8,119.6,121.5
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,163.4,165.1,167.3
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,156.9,160.2,171.2
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,110,157.8,161.5,168.1
3.10.0-RC1-bin-20260726-a036a3a-NIGHTLY,10,160.4,167.5,170.7
3.10.0-RC1-bin-20260727-a036a3a-NIGHTLY,10,158.1,159.2,159.9
3.10.0-RC1-bin-20260728-b827509-NIGHTLY,10,159.4,160.1,161.2
3.10.0-RC1-bin-20260729-8526f78-NIGHTLY,20,160.6,163.4,171.5
3.10.0-RC1-bin-20260731-ddd6514-NIGHTLY,10,163.6,165.1,166.6
3.10.0-RC1-bin-20260801-aac9dc1-NIGHTLY,20,121.6,129.1,136.8
3.10.0-RC1-bin-20260802-11ca8f7-NIGHTLY,10,121.5,122.3,123.3
3.10.0-RC1-bin-20260803-11ca8f7-NIGHTLY,20,120.5,122.4,123.5
