version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,881,1046,1394
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,928,1069,1523
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,952,1078,1513
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,976,1114,1367
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,929,1073,1459
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,852,1011,1423
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,888,1087,1580
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,952,1095,1469
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,947,1091,1482
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,948,1080,1428
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,888,1066,1456
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,887,1081,1528
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,930,1075,1476
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,941,1120,1521
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,879,1081,1610
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,928,1057,1322
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,907,1088,1431
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,965,1099,1446
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,941,1094,1419
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,843,1057,1416
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,866,1014,1287
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,926,1066,1441
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,942,1087,1404
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,956,1078,1398
3.10.0-RC1-bin-20260630-a8ae375-NIGHTLY,20,951,1097,1405
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,60,876,1075,1569
3.10.0-RC1-bin-20260706-30ca358-NIGHTLY,40,919,1084,1432
3.10.0-RC1-bin-20260707-a4dab1a-NIGHTLY,40,928,1089,1394
