version,count,min,avg,max
3.8.3-RC1-bin-20260206-7d9042f-NIGHTLY,30,6,27.47,94
3.8.3-RC1-bin-20260207-b47447b-NIGHTLY,10,7,25.5,62
3.8.3-RC1-bin-20260208-0fa0698-NIGHTLY,10,8,31,101
3.8.3-RC1-bin-20260209-c5506bd-NIGHTLY,10,5,30.3,100
3.8.3-RC1-bin-20260210-f9a3b90-NIGHTLY,10,9,27.5,98
3.8.3-RC1-bin-20260211-dd4d59d-NIGHTLY,10,1,31.1,99
3.8.3-RC1-bin-20260212-9907571-NIGHTLY,20,5,28.05,97
3.8.3-RC1-bin-20260214-f10f20d-NIGHTLY,10,7,31.1,90
3.8.3-RC1-bin-20260215-f10f20d-NIGHTLY,10,10,34.2,101
3.8.3-RC1-bin-20260216-fa26a2f-NIGHTLY,30,1,28.77,103
3.8.3-RC1-bin-20260218-d96239a-NIGHTLY,20,2,23.8,99
