version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,141.2,141.2,141.2
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,141.4,141.4,141.4
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,141.6,141.6,141.6
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,142.8,142.9,142.9
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,142.8,142.9,143
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,143,143,143
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,149,149.1,149.2
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,148.9,148.9,148.9
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,148.7,148.7,148.7
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,190,190,190
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,188.6,188.6,188.6
