version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,20,4,39.1,121
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,20,5,36.8,163
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,20,2,50.35,215
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,20,3,37.55,137
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,20,3,39.7,80
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,20,5,32.3,95
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,20,2,45.8,163
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,40,1,37,168
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,20,3,29.65,73
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,20,2,39,104
3.8.5-RC1-bin-20260414-ffb1a63-NIGHTLY,20,4,41.5,146
3.8.5-RC1-bin-20260415-d1c28e4-NIGHTLY,20,2,31.55,107
3.8.5-RC1-bin-20260416-778e9be-NIGHTLY,20,4,45.35,135
3.8.5-RC1-bin-20260417-49b4241-NIGHTLY,20,3,56.15,198
3.8.5-RC1-bin-20260418-8d71af7-NIGHTLY,40,3,41.25,153
3.8.5-RC1-bin-20260420-a3bfb09-NIGHTLY,20,5,33.9,104
