version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,4424,4458,4497
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,4400,4405,4415
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,4481,4489,4537
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,4486,4492,4502
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,4445,4450,4464
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,4452,4555,4819
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,4423,4468,4602
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,4419,4454,4488
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,4405,4441,4653
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,4425,4479,4504
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,4408,4432,4468
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,4456,4561,4906
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,4381,4502,4581
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,4431,4460,4821
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,20,4409,4491,4794
