version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,558.6,562.6,565.7
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,560.2,571.5,628.3
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,564,570.6,597.2
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,561.1,570.7,631.8
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,557.9,566.5,598
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,553.6,572.5,644.6
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,557.3,579.8,775
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,565.2,568,570.8
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,563,566.7,573.5
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,565.6,570.1,574.8
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,558.5,563.3,569.7
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,562.5,577.9,679.9
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,562.2,579.1,644.1
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,561.4,564.5,567.5
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,553.6,566.4,600.9
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,557.7,561.3,564.1
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,552.9,561.3,573.4
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,564.5,568.2,577.6
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,569.4,575.5,585.9
