version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,18,211.9,1095
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,22,187.2,646
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,28,201.4,580
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,28,190.4,653
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,38,197.7,724
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,54,206.4,593
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,21,205,618
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,16,198.3,531
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,28,210.2,579
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,30,209,680
