version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,39.97,39.97,39.97
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,39.97,39.97,39.97
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,40,40,40
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,41.94,42.02,42.06
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,41.95,42.01,42.07
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,42.05,42.05,42.06
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,44.02,44.17,44.28
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,44.03,44.04,44.05
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,44.07,44.08,44.08
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,73.43,73.44,73.45
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,72.24,72.24,72.25
