version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,88.81,88.82,88.83
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,87.35,87.35,87.36
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,87.66,87.66,87.67
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,88.49,88.57,88.7
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,88.42,88.87,89.6
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,89.49,89.5,89.5
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,92.54,93.05,93.97
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,94.02,94.03,94.03
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,93.85,93.85,93.86
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,130.7,130.7,130.7
