version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,39.89,39.9,39.9
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,39.93,39.94,39.95
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,39.95,39.96,39.97
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,41.94,42.07,42.26
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,41.96,41.99,42.02
