version,count,min,avg,max
3.10.1-RC1-bin-20260829-2106c16-NIGHTLY,10,123.3,124.1,126
3.10.1-RC1-bin-20260830-c853a31-NIGHTLY,10,119.6,120.4,121.5
3.10.1-RC1-bin-20260831-e175c46-NIGHTLY,10,118.9,122,128.5
3.10.1-RC1-bin-20260901-0f14678-NIGHTLY,10,123.5,125.9,133.2
3.10.1-RC1-bin-20260902-39d1391-NIGHTLY,10,128.1,129.2,130.3
3.10.1-RC1-bin-20260903-297c812-NIGHTLY,10,125.2,125.9,126.9
3.10.1-RC1-bin-20260904-3dd457e-NIGHTLY,10,122.8,124,126.7
3.10.1-RC1-bin-20260905-8163579-NIGHTLY,40,121.8,126.2,131.8
3.10.1-RC1-bin-20260909-69251c8-NIGHTLY,20,85.86,87.95,101.3
3.10.1-RC1-bin-20260912-01289f1-NIGHTLY,10,79.18,80.95,89.67
3.10.1-RC1-bin-20260913-01289f1-NIGHTLY,10,86.81,87.53,88.23
3.10.1-RC1-bin-20260914-01289f1-NIGHTLY,10,81.07,85.74,95.56
3.10.1-RC1-bin-20260915-71a210d-NIGHTLY,30,80.34,83.27,87.14
3.10.1-RC1-bin-20260918-035a05a-NIGHTLY,30,80.41,83.38,86.18
3.10.1-RC1-bin-20260923-4cf8dc0-NIGHTLY,10,80.26,82.53,86.7
3.10.1-RC1-bin-20260924-a5f50ba-NIGHTLY,10,81.52,84.04,87.04
3.10.1-RC1-bin-20260925-abd5ebc-NIGHTLY,10,80.59,82.03,83.61
3.10.1-RC1-bin-20260926-a68b419-NIGHTLY,10,66.31,66.88,67.52
