version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,1573,1587,1636
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,1551,1581,1714
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,1588,1602,1626
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,1580,1618,2172
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,1541,1567,1708
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,1556,1586,1639
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,1565,1591,1767
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,1571,1578,1586
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,1544,1553,1574
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,1619,1624,1642
