version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,20,81.77,81.77,81.77
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,20,82.06,82.07,82.07
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,20,81.41,81.41,81.42
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,20,81.77,81.78,81.78
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,20,81.75,81.75,81.75
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,20,82.46,82.46,82.46
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,40,82.36,82.51,82.66
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,20,82.86,82.86,82.87
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,20,82.97,82.97,82.97
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,20,82.88,82.89,82.89
3.8.4-RC1-bin-20260302-b5d15ac-NIGHTLY,40,81.88,82.13,82.39
3.8.4-RC1-bin-20260303-4800b1c-NIGHTLY,20,82.85,82.85,82.86
3.8.4-RC1-bin-20260304-1311fb5-NIGHTLY,20,81.5,81.51,81.51
3.8.4-RC1-bin-20260305-201be8f-NIGHTLY,20,81.97,81.98,81.98
3.8.4-RC1-bin-20260306-87a4a8b-NIGHTLY,20,82.3,82.3,82.31
3.8.4-RC1-bin-20260307-2d2adb7-NIGHTLY,20,81.71,81.72,81.72
3.8.4-RC1-bin-20260308-bf48ee8-NIGHTLY,20,83.27,83.27,83.27
3.8.4-RC1-bin-20260309-5b0f56d-NIGHTLY,20,82.4,82.41,82.41
3.8.4-RC1-bin-20260310-478cafe-NIGHTLY,20,82.04,82.04,82.05
3.8.4-RC1-bin-20260311-f6ca933-NIGHTLY,80,81.34,82.26,83.15
3.8.4-RC1-bin-20260313-3be6338-NIGHTLY,20,82.97,82.98,82.98
3.8.4-RC1-bin-20260314-9b6c1d5-NIGHTLY,20,83.29,83.29,83.3
3.8.4-RC1-bin-20260315-d5b79ba-NIGHTLY,20,83.38,83.38,83.39
3.8.4-RC1-bin-20260316-d5b79ba-NIGHTLY,20,83.34,83.34,83.34
3.8.4-RC1-bin-20260317-9a56448-NIGHTLY,20,82.57,82.57,82.58
3.8.4-RC1-bin-20260318-61c882b-NIGHTLY,20,83.14,83.15,83.15
3.8.4-RC1-bin-20260319-2a84a92-NIGHTLY,20,82.02,82.03,82.03
3.8.4-RC1-bin-20260320-715b38a-NIGHTLY,20,83.76,83.77,83.77
3.8.4-RC1-bin-20260321-c486a97-NIGHTLY,20,83.76,83.76,83.77
3.8.4-RC1-bin-20260322-102c7c6-NIGHTLY,20,83.72,83.73,83.74
