version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,20,39.55,39.56,39.56
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,20,39.64,39.65,39.65
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,20,39.56,39.57,39.58
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,20,39.65,39.66,39.67
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,20,39.54,39.55,39.56
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,20,39.59,39.6,39.6
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,40,39.55,39.63,39.71
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,20,39.36,39.37,39.38
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,20,39.3,39.31,39.32
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,20,39.39,39.4,39.41
