version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,20,44.71,44.71,44.71
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,20,44.82,44.82,44.83
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,20,45.34,45.34,45.34
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,20,44.7,44.7,44.7
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,20,44.72,44.73,44.73
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,20,44.83,44.83,44.84
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,20,44.87,44.87,44.87
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,20,44.9,44.9,44.9
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,20,44.77,44.78,44.78
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,20,44.9,44.9,44.9
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,40,44.83,44.86,44.88
3.9.0-RC1-bin-20260505-e7e22e6-NIGHTLY,20,44.74,44.74,44.75
3.9.0-RC1-bin-20260506-0de5613-NIGHTLY,20,44.8,44.81,44.81
3.9.0-RC1-bin-20260507-b8210ea-NIGHTLY,20,45.13,45.14,45.14
3.9.0-RC1-bin-20260508-eb2e041-NIGHTLY,40,45.12,45.18,45.24
3.9.0-RC1-bin-20260510-eb2e041-NIGHTLY,60,44.91,45.08,45.21
3.9.0-RC1-bin-20260511-c3e3e42-NIGHTLY,120,45.12,45.16,45.22
3.9.0-RC1-bin-20260513-65a6143-NIGHTLY,20,45.23,45.23,45.24
3.9.0-RC1-bin-20260514-dfd481f-NIGHTLY,40,44.99,45.11,45.24
3.9.0-RC1-bin-20260515-ed18d94-NIGHTLY,80,45.11,45.16,45.24
3.9.0-RC1-bin-20260517-80517e5-NIGHTLY,20,45.15,45.15,45.15
3.9.0-RC1-bin-20260518-0ce4c47-NIGHTLY,140,45.02,45.13,45.24
3.9.0-RC1-bin-20260520-c101b01-NIGHTLY,20,45.21,45.21,45.22
