version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,20,39.61,39.61,39.62
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,20,39.74,39.74,39.75
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,20,39.64,39.65,39.65
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,20,40.17,40.18,40.18
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,20,39.72,39.73,39.73
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,20,39.72,39.73,39.73
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,20,39.68,39.68,39.69
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,20,39.65,39.66,39.66
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,20,39.68,39.69,39.69
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,20,39.68,39.68,39.69
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,40,39.68,39.73,39.78
3.9.0-RC1-bin-20260505-e7e22e6-NIGHTLY,20,39.65,39.66,39.66
3.9.0-RC1-bin-20260506-0de5613-NIGHTLY,20,39.64,39.65,39.66
3.9.0-RC1-bin-20260507-b8210ea-NIGHTLY,20,40.06,40.06,40.07
3.9.0-RC1-bin-20260508-eb2e041-NIGHTLY,40,40.03,40.06,40.09
3.9.0-RC1-bin-20260510-eb2e041-NIGHTLY,60,39.96,40.04,40.15
3.9.0-RC1-bin-20260511-c3e3e42-NIGHTLY,120,39.8,39.99,40.11
3.9.0-RC1-bin-20260513-65a6143-NIGHTLY,20,40.05,40.06,40.07
3.9.0-RC1-bin-20260514-dfd481f-NIGHTLY,20,40.02,40.03,40.03
3.9.0-RC1-bin-20260515-ed18d94-NIGHTLY,80,39.9,39.98,40.02
3.9.0-RC1-bin-20260517-80517e5-NIGHTLY,20,40.01,40.02,40.02
3.9.0-RC1-bin-20260518-0ce4c47-NIGHTLY,80,39.89,39.94,39.99
