version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,20,149.5,150.9,152.5
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,20,145.6,147.5,151.4
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,20,147.4,149.2,156.4
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,20,145.4,147.1,148
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,20,150.8,152.8,154.4
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,20,152.3,154.3,155.9
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,20,144.7,155.2,160.7
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,20,148.7,150.3,151.6
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,20,142.7,144.4,145.8
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,20,152.1,154.1,156
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,40,143.6,146.9,175.6
3.9.0-RC1-bin-20260505-e7e22e6-NIGHTLY,20,147.3,148.9,149.9
3.9.0-RC1-bin-20260506-0de5613-NIGHTLY,20,148.1,150.8,168.2
3.9.0-RC1-bin-20260507-b8210ea-NIGHTLY,20,149.3,152.3,157.7
3.9.0-RC1-bin-20260508-eb2e041-NIGHTLY,40,144.2,149.2,168.1
3.9.0-RC1-bin-20260510-eb2e041-NIGHTLY,60,145.3,153.2,163.1
3.9.0-RC1-bin-20260511-c3e3e42-NIGHTLY,120,145.2,151.2,177.4
3.9.0-RC1-bin-20260513-65a6143-NIGHTLY,20,145.3,147.4,151.4
3.9.0-RC1-bin-20260514-dfd481f-NIGHTLY,60,145.3,148.1,153
3.9.0-RC1-bin-20260515-ed18d94-NIGHTLY,80,142.4,150.9,162.3
3.9.0-RC1-bin-20260517-80517e5-NIGHTLY,20,143.4,144.5,146.3
3.9.0-RC1-bin-20260518-0ce4c47-NIGHTLY,140,145.1,149.4,167.8
3.9.0-RC1-bin-20260520-c101b01-NIGHTLY,20,145.7,147.3,149
