version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,125.1,126.6,128.7
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,122.3,123.7,128.9
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,122.4,123.6,125.4
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,123.3,128,134.3
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,124.7,125.9,127.5
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,124.7,127.9,132.2
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,120.3,122.6,125.2
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,124.1,125.4,127.1
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,121,122.5,124
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,120.3,122.3,124
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,119.2,120.5,122
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,119.8,123.6,147.1
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,121.5,125.4,142.7
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,121,122.6,129.3
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,120.8,125,144.7
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,125,127.4,130.4
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,120.6,125.5,140.2
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,123.5,126.7,134
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,121,122,124.2
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,123.3,128.1,136.7
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,120.5,122.2,129
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,127.1,128.2,129.8
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,124.3,125.8,127.2
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,124.7,126.1,127.9
3.10.0-RC1-bin-20260630-a8ae375-NIGHTLY,20,123.3,125.1,126.7
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,60,124.3,127.1,130.3
3.10.0-RC1-bin-20260706-30ca358-NIGHTLY,40,122.3,124.9,126.9
3.10.0-RC1-bin-20260707-a4dab1a-NIGHTLY,60,161.7,167.4,192.9
3.10.0-RC1-bin-20260711-702fa74-NIGHTLY,20,168,172.8,194.7
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,166.6,167.6,174.3
