version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,878.6,880.8,882
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,885.6,887.5,891.1
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,867.2,870.8,904.3
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,867.7,871.3,884.5
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,864.4,865.8,867.4
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,876.1,881.5,900
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,879.2,893.8,924.3
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,877.8,882.9,919.1
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,895.7,899,916.9
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,875.5,879.7,891
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,883.6,885.5,889.7
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,883.1,894,937.6
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,868.9,881.6,923.2
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,875.5,877.2,883.3
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,873.3,883.2,919.2
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,887.7,891.3,895.6
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,885.3,888.6,920.7
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,884.6,886.2,888.9
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,876,881.9,906.2
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,868.9,885.9,938
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,877.8,883.3,919.9
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,882.2,886.4,908.9
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,896.6,898,900.9
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,888.3,897,913.1
3.10.0-RC1-bin-20260630-a8ae375-NIGHTLY,20,882.8,892.7,908.7
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,60,875.6,886.8,901
3.10.0-RC1-bin-20260706-30ca358-NIGHTLY,40,868.5,873.6,879.2
3.10.0-RC1-bin-20260707-a4dab1a-NIGHTLY,60,922.4,926.6,972.1
3.10.0-RC1-bin-20260711-702fa74-NIGHTLY,20,910.7,923.2,931.9
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,918.9,920.3,921.9
3.10.0-RC1-bin-20260713-f51c618-NIGHTLY,20,919.4,921.8,925.4
3.10.0-RC1-bin-20260714-7983fe7-NIGHTLY,20,928.4,929.5,931
3.10.0-RC1-bin-20260715-5f24bf2-NIGHTLY,20,926,928.3,940.1
3.10.0-RC1-bin-20260716-61591f7-NIGHTLY,20,926.6,928,930.1
