version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,20,33.04,33.04,33.04
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,20,33.15,33.15,33.15
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,20,33.25,33.25,33.25
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,20,33.2,33.2,33.2
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,20,33.26,33.26,33.26
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,20,33.1,33.1,33.1
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,20,33.16,33.16,33.16
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,40,33.12,33.19,33.26
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,20,33.07,33.07,33.08
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,20,33.32,33.32,33.33
3.8.5-RC1-bin-20260414-ffb1a63-NIGHTLY,20,33.13,33.13,33.13
3.8.5-RC1-bin-20260415-d1c28e4-NIGHTLY,20,33.02,33.02,33.03
3.8.5-RC1-bin-20260416-778e9be-NIGHTLY,20,33.25,33.26,33.26
3.8.5-RC1-bin-20260417-49b4241-NIGHTLY,20,33.26,33.27,33.27
3.8.5-RC1-bin-20260418-8d71af7-NIGHTLY,40,33.27,33.29,33.3
3.8.5-RC1-bin-20260420-a3bfb09-NIGHTLY,20,33.21,33.22,33.22
