version,count,min,avg,max
3.8.3-RC1-bin-20260206-7d9042f-NIGHTLY,30,101.7,102.9,104.3
3.8.3-RC1-bin-20260207-b47447b-NIGHTLY,10,104.5,104.5,104.5
3.8.3-RC1-bin-20260208-0fa0698-NIGHTLY,10,104.5,104.5,104.5
3.8.3-RC1-bin-20260209-c5506bd-NIGHTLY,10,104.5,104.5,104.5
3.8.3-RC1-bin-20260210-f9a3b90-NIGHTLY,10,102,102,102
3.8.3-RC1-bin-20260211-dd4d59d-NIGHTLY,10,104.2,104.3,104.3
3.8.3-RC1-bin-20260212-9907571-NIGHTLY,20,101.7,103.1,104.4
3.8.3-RC1-bin-20260214-f10f20d-NIGHTLY,10,104.9,104.9,104.9
3.8.3-RC1-bin-20260215-f10f20d-NIGHTLY,10,104.2,104.2,104.2
