version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,20,44,173.8,615
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,20,50,180.8,730
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,20,45,191.8,690
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,20,51,199.1,612
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,20,26,168,569
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,20,20,184.7,588
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,20,47,206.3,706
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,40,31,206.9,829
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,20,35,186.6,614
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,20,36,195.6,590
3.8.5-RC1-bin-20260414-ffb1a63-NIGHTLY,20,24,179,638
3.8.5-RC1-bin-20260415-d1c28e4-NIGHTLY,20,22,179.9,648
3.8.5-RC1-bin-20260416-778e9be-NIGHTLY,20,23,178.4,649
