version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,20,162.1,170,177
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,20,166.4,169.8,200.1
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,20,164.1,165.9,181.4
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,20,166.9,168.2,171.4
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,20,166.3,171.1,180
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,20,171.4,172.4,174
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,40,163,164.8,167.8
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,20,166.3,167.4,168.5
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,20,171,174,187.2
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,20,162.5,163.6,165.6
3.8.4-RC1-bin-20260302-b5d15ac-NIGHTLY,40,164.7,171.2,184.6
3.8.4-RC1-bin-20260303-4800b1c-NIGHTLY,20,165.5,168.8,178.1
3.8.4-RC1-bin-20260304-1311fb5-NIGHTLY,20,164.4,166.4,176.7
3.8.4-RC1-bin-20260305-201be8f-NIGHTLY,20,166.8,168.2,169.1
3.8.4-RC1-bin-20260306-87a4a8b-NIGHTLY,20,164.6,166.6,184.8
3.8.4-RC1-bin-20260307-2d2adb7-NIGHTLY,20,164.7,165.9,167.3
3.8.4-RC1-bin-20260308-bf48ee8-NIGHTLY,20,165.8,166.9,168.9
3.8.4-RC1-bin-20260309-5b0f56d-NIGHTLY,20,165.2,166.5,171.7
3.8.4-RC1-bin-20260310-478cafe-NIGHTLY,20,162.8,164.6,169.7
3.8.4-RC1-bin-20260311-f6ca933-NIGHTLY,80,161,165,178.6
3.8.4-RC1-bin-20260313-3be6338-NIGHTLY,20,165.6,167.1,173
3.8.4-RC1-bin-20260314-9b6c1d5-NIGHTLY,20,164.2,165.5,168
3.8.4-RC1-bin-20260315-d5b79ba-NIGHTLY,20,163,165.2,176.2
3.8.4-RC1-bin-20260316-d5b79ba-NIGHTLY,20,162,163.6,164.9
3.8.4-RC1-bin-20260317-9a56448-NIGHTLY,20,166,167.6,170
3.8.4-RC1-bin-20260318-61c882b-NIGHTLY,20,163.8,165.1,166.5
3.8.4-RC1-bin-20260319-2a84a92-NIGHTLY,20,165.9,168.3,169.6
3.8.4-RC1-bin-20260320-715b38a-NIGHTLY,20,166.3,177.9,196.2
3.8.4-RC1-bin-20260321-c486a97-NIGHTLY,20,162.5,165.5,184.8
3.8.4-RC1-bin-20260322-102c7c6-NIGHTLY,20,163,164.8,177
3.8.4-RC1-bin-20260323-16cd4d9-NIGHTLY,40,168.2,171.3,183.7
