version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,20,170,172.2,180.9
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,20,173,181.2,186.2
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,20,174,175.9,178.5
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,20,172,181.8,214.3
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,20,167.7,170.5,172.3
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,20,170.8,172.5,176.3
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,40,166.6,170.1,173.7
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,20,167.5,172,202.2
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,20,169.4,170.7,176.4
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,20,174.7,178.2,179.9
3.8.4-RC1-bin-20260302-b5d15ac-NIGHTLY,40,169.1,177.1,185.7
3.8.4-RC1-bin-20260303-4800b1c-NIGHTLY,20,166.6,169.1,170.5
3.8.4-RC1-bin-20260304-1311fb5-NIGHTLY,20,170.7,173.8,178.5
3.8.4-RC1-bin-20260305-201be8f-NIGHTLY,20,169.1,170.1,171.7
3.8.4-RC1-bin-20260306-87a4a8b-NIGHTLY,20,168,174,181.1
3.8.4-RC1-bin-20260307-2d2adb7-NIGHTLY,20,169.7,174.7,192.3
3.8.4-RC1-bin-20260308-bf48ee8-NIGHTLY,20,168.7,170.8,172.8
3.8.4-RC1-bin-20260309-5b0f56d-NIGHTLY,20,169,170.9,171.8
3.8.4-RC1-bin-20260310-478cafe-NIGHTLY,20,168.7,170.4,177
3.8.4-RC1-bin-20260311-f6ca933-NIGHTLY,80,166.4,171.8,193.3
3.8.4-RC1-bin-20260313-3be6338-NIGHTLY,20,168.6,174,179.1
3.8.4-RC1-bin-20260314-9b6c1d5-NIGHTLY,20,168.5,175.2,181
3.8.4-RC1-bin-20260315-d5b79ba-NIGHTLY,20,169.8,178.5,183.9
3.8.4-RC1-bin-20260316-d5b79ba-NIGHTLY,20,165.8,168.5,176.6
3.8.4-RC1-bin-20260317-9a56448-NIGHTLY,20,165.8,168.8,179.9
3.8.4-RC1-bin-20260318-61c882b-NIGHTLY,20,168.6,171.7,173.8
3.8.4-RC1-bin-20260319-2a84a92-NIGHTLY,20,168.1,169.6,173.6
3.8.4-RC1-bin-20260320-715b38a-NIGHTLY,20,169,172.2,178.6
3.8.4-RC1-bin-20260321-c486a97-NIGHTLY,20,167.9,176.5,194.3
3.8.4-RC1-bin-20260322-102c7c6-NIGHTLY,20,166.3,168.4,169.9
3.8.4-RC1-bin-20260323-16cd4d9-NIGHTLY,20,171.3,172.7,177.5
