version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,34.69,34.69,34.7
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,34.5,34.5,34.51
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,34.63,34.63,34.64
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,34.58,34.58,34.58
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,34.71,34.71,34.71
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,34.64,34.67,34.71
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,34.57,34.58,34.59
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,34.67,34.67,34.67
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,34.6,34.6,34.6
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,34.59,34.59,34.59
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,34.64,34.64,34.64
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,34.57,34.63,34.7
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,36.68,36.76,36.82
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,36.72,36.72,36.72
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,36.69,36.8,36.97
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,36.96,36.96,36.96
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,36.63,36.79,36.96
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,38.98,38.98,38.99
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,38.88,38.88,38.89
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,38.88,38.94,39
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,38.88,38.88,38.89
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,38.98,38.98,38.99
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,39.01,39.02,39.02
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,38.89,38.89,38.89
3.10.0-RC1-bin-20260630-a8ae375-NIGHTLY,20,39.16,39.16,39.16
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,60,38.93,39.01,39.09
3.10.0-RC1-bin-20260706-30ca358-NIGHTLY,40,38.78,38.78,38.79
3.10.0-RC1-bin-20260707-a4dab1a-NIGHTLY,60,62.32,63.08,63.5
3.10.0-RC1-bin-20260711-702fa74-NIGHTLY,20,66.35,66.35,66.35
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,66.34,66.34,66.35
3.10.0-RC1-bin-20260713-f51c618-NIGHTLY,20,66.18,66.18,66.2
3.10.0-RC1-bin-20260714-7983fe7-NIGHTLY,20,66.14,66.14,66.15
3.10.0-RC1-bin-20260715-5f24bf2-NIGHTLY,20,65.17,65.17,65.17
3.10.0-RC1-bin-20260716-61591f7-NIGHTLY,20,66.23,66.23,66.24
3.10.0-RC1-bin-20260717-a6f2c88-NIGHTLY,20,66.36,66.36,66.36
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,40,65.14,65.69,66.24
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,20,65.46,65.46,65.46
3.10.0-RC1-bin-20260721-03f6bdd-NIGHTLY,10,66.53,66.53,66.53
3.10.0-RC1-bin-20260722-6cab7a4-NIGHTLY,10,65.44,65.44,65.44
3.10.0-RC1-bin-20260723-7c8ee3c-NIGHTLY,10,65.46,65.46,65.46
3.10.0-RC1-bin-20260724-4dae250-NIGHTLY,10,66.69,66.69,66.69
