version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,20,34.32,34.32,34.33
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,20,34.35,34.35,34.35
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,20,34.31,34.31,34.31
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,20,34.31,34.31,34.32
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,20,34.34,34.34,34.35
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,20,34.24,34.24,34.24
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,20,34.35,34.35,34.35
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,40,34.3,34.3,34.32
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,20,34.24,34.24,34.24
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,20,34.36,34.36,34.36
