version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,20,96.59,97.37,102.7
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,20,96.53,97.41,103.2
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,20,155,155.8,163.7
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,20,155.1,155.9,164.3
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,20,96.87,97.65,103.7
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,20,155.6,156.5,164.8
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,40,96.72,126.5,163.9
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,20,96.63,97.42,102.6
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,20,96.83,97.99,106
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,20,96.94,97.73,104.1
3.8.4-RC1-bin-20260302-b5d15ac-NIGHTLY,40,97.04,127,164
3.8.4-RC1-bin-20260303-4800b1c-NIGHTLY,20,154.8,155.5,163.1
3.8.4-RC1-bin-20260304-1311fb5-NIGHTLY,20,97.23,98.49,105.3
3.8.4-RC1-bin-20260305-201be8f-NIGHTLY,20,96.79,97.89,106.2
3.8.4-RC1-bin-20260306-87a4a8b-NIGHTLY,20,97.2,98.02,104.7
3.8.4-RC1-bin-20260307-2d2adb7-NIGHTLY,20,97,97.9,104.4
3.8.4-RC1-bin-20260308-bf48ee8-NIGHTLY,20,156.1,157.4,162.4
3.8.4-RC1-bin-20260309-5b0f56d-NIGHTLY,20,97.05,98.32,106.8
3.8.4-RC1-bin-20260310-478cafe-NIGHTLY,20,96.7,97.63,103.6
3.8.4-RC1-bin-20260311-f6ca933-NIGHTLY,80,96.97,112.2,157.9
3.8.4-RC1-bin-20260313-3be6338-NIGHTLY,20,154.9,155.4,158.2
3.8.4-RC1-bin-20260314-9b6c1d5-NIGHTLY,20,96.7,97.53,103.1
3.8.4-RC1-bin-20260315-d5b79ba-NIGHTLY,20,96.76,97.56,103.7
3.8.4-RC1-bin-20260316-d5b79ba-NIGHTLY,20,96.9,97.73,103.9
3.8.4-RC1-bin-20260317-9a56448-NIGHTLY,20,97.36,98.58,105.1
3.8.4-RC1-bin-20260318-61c882b-NIGHTLY,20,97.11,97.93,102.7
3.8.4-RC1-bin-20260319-2a84a92-NIGHTLY,20,96.85,97.98,105.2
3.8.4-RC1-bin-20260320-715b38a-NIGHTLY,20,154.9,156.3,163
3.8.4-RC1-bin-20260321-c486a97-NIGHTLY,20,154.5,155.3,163.5
3.8.4-RC1-bin-20260322-102c7c6-NIGHTLY,20,96.9,97.73,103.9
3.8.4-RC1-bin-20260323-16cd4d9-NIGHTLY,60,51.57,82.31,104.4
