version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,177.7,179.1,183.8
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,174.3,175.6,178
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,174.9,176.6,180.4
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,176.3,180.2,192.5
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,176.6,183.7,198.9
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,178.3,180.6,193.2
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,172.5,179.5,204.5
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,182,183.2,185.7
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,189.3,192.3,196.5
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,214.6,216.2,218.2
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,217.2,218.3,219.8
