version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,1,27.9,73
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,1,28.8,90
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,0,33.6,84
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,0,32,114
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,1,31.65,135
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,1,32.75,115
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,0,33.42,124
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,1,30.15,84
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,2,31.75,120
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,1,35.45,116
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,1,31.7,100
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,110,0,31.47,141
3.10.0-RC1-bin-20260726-a036a3a-NIGHTLY,10,2,18.9,58
3.10.0-RC1-bin-20260727-a036a3a-NIGHTLY,10,3,22.4,59
3.10.0-RC1-bin-20260728-b827509-NIGHTLY,10,0,23.9,95
3.10.0-RC1-bin-20260729-8526f78-NIGHTLY,20,1,23.65,63
3.10.0-RC1-bin-20260731-ddd6514-NIGHTLY,10,1,33,93
3.10.0-RC1-bin-20260801-aac9dc1-NIGHTLY,20,1,26.3,61
3.10.0-RC1-bin-20260802-11ca8f7-NIGHTLY,10,4,26.2,64
3.10.0-RC1-bin-20260803-11ca8f7-NIGHTLY,20,2,25.8,83
3.10.0-RC1-bin-20260804-9db016f-NIGHTLY,10,3,28.1,105
3.10.0-RC1-bin-20260809-34f2030-NIGHTLY,10,8,34.1,94
3.10.0-RC1-bin-20260816-3adfcbd-NIGHTLY,10,2,40.4,85
3.10.0-RC1-bin-20260817-3adfcbd-NIGHTLY,30,1,45.2,89
3.10.0-RC1-bin-20260823-e47290a-NIGHTLY,10,2,36.3,78
