version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,10,78.14,78.31,78.56
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,10,74.96,75.35,75.95
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,10,78.37,78.84,79.06
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,10,78.5,111.8,231.4
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,10,77.44,77.65,77.87
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,10,77.76,78.08,78.56
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,10,78.05,78.16,78.54
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,10,77.86,78.18,78.45
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,10,77.79,77.94,78.27
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,10,75.31,75.43,75.7
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,20,77.32,77.89,78.55
3.9.0-RC1-bin-20260505-e7e22e6-NIGHTLY,10,77.79,77.93,78.24
3.9.0-RC1-bin-20260506-0de5613-NIGHTLY,10,75.48,75.64,75.88
3.9.0-RC1-bin-20260507-b8210ea-NIGHTLY,10,75.55,75.7,76.14
3.9.0-RC1-bin-20260508-eb2e041-NIGHTLY,20,77.49,78.08,78.6
3.9.0-RC1-bin-20260510-eb2e041-NIGHTLY,30,77.61,78.12,78.6
3.9.0-RC1-bin-20260511-c3e3e42-NIGHTLY,60,75.6,82.35,258.3
3.9.0-RC1-bin-20260513-65a6143-NIGHTLY,10,74.58,74.8,75.25
3.9.0-RC1-bin-20260514-dfd481f-NIGHTLY,10,77.68,77.79,78.03
