version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,10,69.71,70.01,70.48
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,10,69.73,69.92,70.45
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,10,69.55,69.85,70.46
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,10,69.88,70.17,70.61
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,10,69.75,69.94,70.66
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,10,74.06,74.36,74.85
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,10,69.72,70.34,71.36
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,10,69.94,70.2,70.76
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,10,69.76,69.98,70.52
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,10,69.7,70.07,70.75
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,20,69.64,69.92,70.77
3.9.0-RC1-bin-20260505-e7e22e6-NIGHTLY,10,69.74,70.04,70.76
3.9.0-RC1-bin-20260506-0de5613-NIGHTLY,10,69.92,70.18,70.7
3.9.0-RC1-bin-20260507-b8210ea-NIGHTLY,10,69.75,70.02,71.05
3.9.0-RC1-bin-20260508-eb2e041-NIGHTLY,20,69.59,69.95,71.05
3.9.0-RC1-bin-20260510-eb2e041-NIGHTLY,30,69.66,69.95,71.01
3.9.0-RC1-bin-20260511-c3e3e42-NIGHTLY,60,69.64,70.83,75.41
3.9.0-RC1-bin-20260513-65a6143-NIGHTLY,10,69.6,69.94,70.96
