version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,10,111.9,120.3,169.5
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,10,76.5,76.91,77.32
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,10,75.57,75.62,75.65
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,10,77.83,77.88,77.94
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,10,79.59,79.75,79.89
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,10,76.28,76.46,76.63
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,10,78.34,78.4,78.63
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,10,75.36,75.42,75.5
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,10,79.05,79.22,79.29
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,10,75.4,75.46,75.54
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,20,76.37,76.5,76.85
3.9.0-RC1-bin-20260505-e7e22e6-NIGHTLY,10,76.61,76.73,76.92
3.9.0-RC1-bin-20260506-0de5613-NIGHTLY,10,76.39,76.49,76.55
3.9.0-RC1-bin-20260507-b8210ea-NIGHTLY,10,76.42,76.69,76.96
3.9.0-RC1-bin-20260508-eb2e041-NIGHTLY,20,76.06,77.64,79.22
3.9.0-RC1-bin-20260510-eb2e041-NIGHTLY,30,75.94,76.91,78.71
