version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,10,22.34,22.51,22.85
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,10,22.47,22.67,23.07
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,10,23.7,23.86,24.14
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,30,22.38,22.92,24.1
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,30,22.29,23.21,24.77
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,10,22.49,22.65,22.99
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,30,22.28,22.81,23.69
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,10,22.63,22.8,23.11
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,10,22.38,22.61,23
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,10,22.96,23.25,23.81
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,10,22.82,23.19,23.41
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,30,22.4,22.89,23.5
3.10.0-RC1-bin-20260726-a036a3a-NIGHTLY,10,22.43,22.6,22.9
3.10.0-RC1-bin-20260727-a036a3a-NIGHTLY,10,22.3,22.4,22.64
3.10.0-RC1-bin-20260728-b827509-NIGHTLY,10,22.41,22.57,22.97
3.10.0-RC1-bin-20260729-8526f78-NIGHTLY,20,22.24,22.43,22.67
3.10.0-RC1-bin-20260731-ddd6514-NIGHTLY,10,22.2,22.29,22.46
3.10.0-RC1-bin-20260802-11ca8f7-NIGHTLY,10,22.14,22.23,22.44
3.10.0-RC1-bin-20260803-11ca8f7-NIGHTLY,20,22.29,22.4,22.65
3.10.0-RC1-bin-20260804-9db016f-NIGHTLY,10,22.06,22.15,22.32
