version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,109.8,109.8,109.8
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,110,110,110
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,109.9,109.9,109.9
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,110,110,110
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,109.5,109.5,109.5
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,109.4,109.5,109.8
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,110.3,110.4,110.4
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,109.8,109.8,109.8
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,109.6,109.6,109.6
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,109.6,109.6,109.6
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,109.7,109.7,109.7
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,120,109.5,110,110.5
