version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,602.4,602.4,602.4
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,602.1,602.1,602.1
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,604.7,604.7,604.7
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,602.7,602.7,602.7
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,602.8,602.9,602.9
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,603.6,603.9,604.2
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,602,602.3,602.5
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,603.1,603.1,603.2
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,603.3,603.3,603.3
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,603.2,603.2,603.2
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,602.3,602.4,602.4
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,603.1,604.6,605.4
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,600.6,602,603.8
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,602.6,602.6,602.6
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,600.6,602.7,604.3
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,604.3,604.3,604.3
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,600,601.5,603
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,609.5,609.5,609.5
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,609.5,609.5,609.6
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,608.7,611.5,614.6
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,611,611.1,611.1
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,611,611,611
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,612.4,612.4,612.5
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,611.5,611.6,611.6
3.10.0-RC1-bin-20260630-a8ae375-NIGHTLY,20,610.4,610.4,610.4
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,40,612.7,613.7,614.7
