version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,158.8,158.8,158.8
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,158.6,158.6,158.6
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,158.7,158.8,158.8
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,159.3,159.3,159.3
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,159,159,159
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,158.9,158.9,159
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,158.5,158.7,158.9
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,158.4,158.5,158.5
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,158.3,158.4,158.4
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,157.9,157.9,157.9
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,159,159,159
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,158.3,158.7,159.1
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,80,160.1,160.4,160.7
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,160.1,160.1,160.1
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,100,159.8,160.1,160.4
3.10.0-RC1-bin-20260620-f157aa2-NIGHTLY,20,160.6,160.7,160.7
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,40,159.7,160.2,160.8
3.10.0-RC1-bin-20260623-225be3c-NIGHTLY,20,167.5,167.6,167.6
3.10.0-RC1-bin-20260624-3f638dd-NIGHTLY,20,166.6,166.6,166.6
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,80,166.9,167.3,167.5
3.10.0-RC1-bin-20260626-20f6657-NIGHTLY,20,167.4,167.5,167.5
3.10.0-RC1-bin-20260627-e449094-NIGHTLY,20,166.7,166.7,166.7
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,167.1,167.1,167.1
3.10.0-RC1-bin-20260629-338b88b-NIGHTLY,20,166.3,166.3,166.3
