version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,205.9,205.9,206.1
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,212.7,212.7,212.7
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,212.6,212.6,212.7
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,205.5,205.5,205.5
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,207,207,207
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,205.5,206,206.5
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,205.4,205.6,206
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,206.4,206.4,206.6
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,207.7,207.7,207.9
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,212.1,212.1,212.3
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,214.8,214.8,214.8
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,200.6,207,214.3
