version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,658.1,658.2,658.3
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,662.9,663,663.1
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,661.6,661.6,661.8
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,661.3,661.4,661.5
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,660.1,660.2,660.3
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,657.4,657.6,657.9
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,658.2,658.9,659.7
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,659.8,659.9,660
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,661.5,661.6,661.7
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,662.1,662.2,662.3
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,661.4,661.5,661.6
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,140,656.7,660.6,662.5
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,657.2,659.2,662.9
3.10.0-RC1-bin-20260617-6ad8738-NIGHTLY,20,664,664.1,664.2
