version,count,min,avg,max
3.10.0-RC1-bin-20260527-2d9fc64-NIGHTLY,20,165.9,165.9,165.9
3.10.0-RC1-bin-20260528-7d0d3db-NIGHTLY,20,166.1,166.1,166.1
3.10.0-RC1-bin-20260529-d403f31-NIGHTLY,20,166.1,166.1,166.1
3.10.0-RC1-bin-20260530-db74ff5-NIGHTLY,20,167.3,167.3,167.4
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,166.2,166.2,166.2
3.10.0-RC1-bin-20260601-14e2cb8-NIGHTLY,40,166.5,166.9,167.5
3.10.0-RC1-bin-20260603-466fa59-NIGHTLY,40,166.4,166.4,166.5
3.10.0-RC1-bin-20260605-0ef4809-NIGHTLY,20,166.4,166.4,166.6
3.10.0-RC1-bin-20260606-dec42ae-NIGHTLY,20,166.2,166.2,166.3
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,166.4,166.4,166.5
3.10.0-RC1-bin-20260608-e694d83-NIGHTLY,20,166.5,166.5,166.6
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,60,166.5,166.6,166.8
